UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
2228,L49407,L,299.5,308.8,0.3158669996941567,20.4,164.0,False,False,False,False,False,False
5926,M20785,M,300.2,310.1,0.31586699968416637,31.3,38.0,False,False,False,False,False,False
827,L48006,L,300.0085898275486,307.2,0.3158669996770669,38.2,108.0,False,False,False,False,False,False
8421,L55600,L,298.9,310.4,0.3158669996807395,37.7,159.0,False,False,False,False,False,False
7364,L54543,L,299.5,310.0,0.3158669996723577,48.9,56.0,False,False,False,False,False,False
5552,H34965,H,302.4,311.9,0.3158669996686446,47.3,162.0,False,False,False,False,False,False
7686,L54865,L,300.8,311.7,0.3158669996712026,43.5,227.0,False,False,False,False,False,False
1844,L49023,L,297.6,307.1,0.3158669996779739,39.2,12.0,False,False,False,False,False,False
4829,L52008,L,303.5,311.9,0.31586699967906967,39.2,24.0,False,False,False,False,False,False
6303,L53482,L,301.2,310.6,0.31586699967417314,51.2,112.0,False,False,False,False,False,False
9924,M24783,M,298.5,308.7,0.31586699968399506,33.3,41.0,False,False,False,False,False,False
3857,M18716,M,302.4,311.2,0.31586699966535386,58.6,201.0,False,False,False,False,False,False
9365,L56544,L,297.9,308.5,0.3158669996866834,28.5,63.0,False,False,False,False,False,False
704,H30117,H,297.7,308.9,0.31586699967694304,40.9,108.0,False,False,False,False,False,False
224,L47403,L,298.4,308.6,0.31586699968189125,34.4,160.0,False,False,False,False,False,False
3610,M18469,M,301.7,310.9,0.3158669996851983,32.5,201.0,False,False,False,False,False,False
9942,L57121,L,298.4,308.1,0.31586699967104465,44.0,92.0,False,False,False,False,False,False
725,L47904,L,297.5,308.9,0.31586699967064563,44.6,140.0,False,False,False,False,False,False
6162,L53341,L,301.0,310.9,0.31586699967694304,44.3,194.0,False,False,False,False,False,False
1942,L49121,L,298.1,307.9,0.31586699967331827,58.2,57.0,False,False,False,False,False,False
5554,L52733,L,302.5,311.9,0.3158669996629454,59.7,172.0,False,False,False,False,False,True
2797,L49976,L,300.2,309.5,0.3158669996803747,35.3,80.0,False,False,False,False,False,False
391,L47570,L,300.0085898275486,308.7,0.31586699967573106,46.7,150.0,False,False,False,False,False,False
5775,L52954,L,301.5,311.1,0.3158669996834259,34.3,100.0,False,False,False,False,False,False
4625,M19484,M,303.0,311.1,0.31586699967353477,39.8,181.0,False,False,False,False,False,False
5762,L52941,L,301.9,311.2,0.3158669996689028,49.8,66.0,False,False,False,False,False,False
9708,L56887,L,299.0,310.1,0.3158669996872523,32.9,87.0,False,False,False,False,False,False
5878,L53057,L,301.5,311.1,0.3158669996755996,41.4,123.0,False,False,False,False,False,False
4822,L52001,L,303.5,311.9,0.315866999671825,45.6,10.0,False,False,False,False,False,False
7542,M22401,M,300.3,311.5,0.31586699967978715,40.9,76.0,False,False,False,False,False,False
2432,M17291,M,298.9,310.0115802171291,0.31586699967228227,51.3,43.0,False,False,False,False,False,False
6621,M21480,M,301.6,310.7,0.3158669996901288,23.8,81.0,False,False,False,False,False,False
2396,M17255,M,299.2,308.5,0.31586699968867554,28.9,150.0,False,False,False,False,False,False
32,L47211,L,299.0,309.4,0.31586699969032317,25.5,89.0,False,False,False,False,False,False
1925,L49104,L,297.9,307.7,0.31586699966749826,50.7,13.0,False,False,False,False,False,False
1341,L48520,L,298.6,310.2,0.31586699968189125,36.3,10.0,False,False,False,False,False,False
8282,H37695,H,298.9,310.6,0.31586699967929316,38.8,213.0,False,False,False,False,False,False
6822,M21681,M,300.8,310.6,0.3158669996806878,37.5,155.0,False,False,False,False,False,False
626,L47805,L,300.0085898275486,310.1,0.3158669996806878,36.3,90.0,False,False,False,False,False,False
3415,L50594,L,301.3,310.3,0.3158669996811987,41.2,131.0,False,False,False,False,False,False
9142,L56321,L,300.0085898275486,308.5,0.3158669996832018,36.4,112.0,False,False,False,False,False,False
1650,H31063,H,298.0,310.0115802171291,0.31586699967712856,37.8,132.0,False,False,False,False,False,False
4378,M19237,M,301.8,309.6,0.31586699967410303,49.0,214.0,False,False,False,False,False,False
408,M15267,M,297.4,308.5,0.3158669996833366,42.1,190.0,False,False,False,False,False,False
3340,L50519,L,301.6,310.9,0.31586699967773574,45.2,155.0,False,False,False,False,False,False
1259,L48438,L,297.5,308.9,0.3158669996734628,50.4,17.0,False,False,False,False,False,False
2289,M17148,M,299.4,308.6,0.31586699968047965,39.1,109.0,False,False,False,False,False,False
4844,L52023,L,303.3,311.8,0.3158669996914755,24.5,67.0,False,False,False,False,False,False
6139,M20998,M,300.8,310.0115802171291,0.31586699967520077,43.0,139.0,False,False,False,False,False,False
7853,L55032,L,300.3,311.7,0.31586699967906967,37.5,108.0,False,False,False,False,False,False
313,L47492,L,297.9,308.6,0.3158669996762493,36.0,168.0,False,False,False,False,False,False
6172,L53351,L,300.8,310.6,0.3158669996726572,42.2,225.0,False,False,False,False,False,False
575,M15434,M,297.9,310.0,0.31586699967431275,41.7,185.0,False,False,False,False,False,False
9094,M23953,M,297.3,308.1,0.31586699968759663,30.6,196.0,False,False,False,False,False,False
2468,M17327,M,298.9,308.6,0.31586699968213244,33.5,128.0,False,False,False,False,False,False
9879,L57058,L,298.7,309.7,0.315866999661562,59.1,125.0,False,False,False,False,False,False
986,L48165,L,300.0085898275486,307.2,0.31586699968886267,25.3,144.0,False,False,False,False,False,False
5951,L53130,L,300.7,310.8,0.31586699968689935,28.9,100.0,False,False,False,False,False,False
6906,M21765,M,301.0,311.5,0.31586699968094495,34.9,162.0,False,False,False,False,False,False
3710,L50889,L,302.2,311.4,0.31586699968904713,26.9,33.0,False,False,False,False,False,False
1784,H31197,H,298.3,308.0,0.3158669996810976,41.0,52.0,False,False,False,False,False,False
3146,M18005,M,300.5,310.0,0.3158669996725826,43.5,98.0,False,False,False,False,False,False
3659,M18518,M,302.2,310.0115802171291,0.31586699967499876,44.5,113.0,False,False,False,False,False,False
4415,L51594,L,302.7,310.5,0.31586699967934867,39.3,73.0,False,False,False,False,False,False
2566,L49745,L,299.4,309.1,0.3158669996627363,50.5,153.0,False,False,False,False,False,False
818,L47997,L,296.8,307.6,0.315866999668817,52.0,140.0,False,False,False,False,False,False
4100,L51279,L,302.0,310.4,0.31586699967599163,47.2,159.0,False,False,False,False,False,False
1547,L48726,L,298.4,308.9,0.3158669996707259,48.4,100.0,False,False,False,False,False,False
3089,M17948,M,300.0,309.1,0.3158669996843781,30.8,155.0,False,False,False,False,False,False
9602,L56781,L,298.9,310.1,0.31586699969652554,18.0,61.0,False,False,False,False,False,False
2389,M17248,M,299.2,308.5,0.3158669996796784,37.3,135.0,False,False,False,False,False,False
2525,M17384,M,298.8,310.0115802171291,0.31586699967479503,45.5,108.0,False,False,False,False,False,False
5140,M19999,M,304.4,310.0115802171291,0.31586699967878684,38.9,199.0,False,False,False,False,False,False
1659,H31072,H,298.1,308.0,0.31586699968193976,35.3,159.0,False,False,False,False,False,False
9564,M24423,M,299.8,311.1,0.315866999689319,25.5,108.0,False,False,False,False,False,False
8820,H38233,H,297.4,308.7,0.3158669996671362,48.9,120.0,False,False,False,False,False,False
6220,H35633,H,301.1,310.6,0.31586699967197834,43.9,108.0,False,False,False,False,False,False
228,L47407,L,298.3,308.5,0.3158669996803747,36.1,168.0,False,False,False,False,False,False
9681,L56860,L,299.1,310.1,0.3158669996926977,24.2,22.0,False,False,False,False,False,False
2107,L49286,L,299.4,309.1,0.31586699968523824,28.6,57.0,False,False,False,False,False,False
9908,M24767,M,298.6,309.1,0.31586699967743426,43.2,206.0,False,False,False,False,False,False
8575,L55754,L,297.6,308.3,0.31586699967324566,53.9,132.0,False,False,False,False,False,False
7250,L54429,L,299.9,310.0,0.3158669996715933,44.7,204.0,False,False,False,False,False,False
9917,M24776,M,298.5,308.8,0.3158669996810976,34.9,18.0,False,False,False,False,False,False
33,L47212,L,299.0,309.4,0.31586699967287946,48.3,91.0,False,False,False,False,False,False
1928,H31341,H,298.0,307.8,0.3158669996637686,47.8,19.0,False,False,False,False,False,False
2655,L49834,L,299.9,309.5,0.3158669996817939,35.5,171.0,False,False,False,False,False,False
2531,L49710,L,298.9,308.7,0.31586699967424303,51.7,64.0,False,False,False,False,False,False
6740,L53919,L,301.7,311.2,0.31586699967712856,43.6,154.0,False,False,False,False,False,False
3619,L50798,L,301.9,311.1,0.31586699967493104,46.3,14.0,False,False,False,False,False,False
7098,M21957,M,300.6,310.0115802171291,0.3158669996543593,52.3,23.0,False,False,False,False,False,False
1284,L48463,L,298.3,309.4,0.3158669996677669,45.4,96.0,False,False,False,False,False,False
6054,L53233,L,300.8,310.0115802171291,0.31586699968886267,29.9,140.0,False,False,False,False,False,False
4142,H33555,H,300.0085898275486,310.1,0.3158669996758617,38.3,49.0,False,False,False,False,False,False
6207,M21066,M,300.8,310.6,0.3158669996861669,28.4,79.0,False,False,False,False,False,False
4806,L51985,L,303.6,310.0115802171291,0.31586699968360304,33.6,108.0,False,False,False,False,False,False
5385,M20244,M,302.9,312.4,0.31586699967302656,46.0,206.0,False,False,False,False,False,False
281,M15140,M,298.1,308.1,0.31586699967546744,43.7,108.0,False,False,False,False,False,False
1069,L48248,L,296.8,307.8,0.3158669996709653,47.7,155.0,False,False,False,False,False,False
2356,M17215,M,299.3,310.0115802171291,0.315866999662841,60.6,44.0,False,False,False,False,False,False
1074,L48253,L,297.0,307.8,0.31586699967250786,47.5,168.0,False,False,False,False,False,False
106,L47285,L,298.8,310.0115802171291,0.31586699968292903,31.1,68.0,False,False,False,False,False,False
8114,L55293,L,300.4,311.7,0.3158669996756654,45.6,3.0,False,False,False,False,False,False
9168,M24027,M,297.6,308.7,0.315866999670806,41.2,178.0,False,False,False,False,False,False
4513,M19372,M,302.5,310.3,0.31586699967228227,49.5,110.0,False,False,False,False,False,False
6537,L53716,L,301.3,310.5,0.3158669996719018,47.1,83.0,False,False,False,False,False,False
7197,H36610,H,300.1,310.1,0.31586699967339066,42.7,64.0,False,False,False,False,False,False
3072,L50251,L,300.0,309.0,0.3158669996973905,16.9,112.0,False,False,False,False,False,False
8210,L55389,L,300.0085898275486,310.8,0.3158669996707259,46.9,21.0,False,False,False,False,False,False
3714,L50893,L,300.0085898275486,311.5,0.315866999681696,35.6,41.0,False,False,False,False,False,False
5826,L53005,L,301.3,311.1,0.3158669996724329,42.0,221.0,False,False,False,False,False,False
30,L47209,L,300.0085898275486,309.4,0.31586699968704157,30.1,84.0,False,False,False,False,False,False
2358,L49537,L,299.3,308.5,0.3158669996895851,26.1,52.0,False,False,False,False,False,False
939,L48118,L,295.6,306.2,0.3158669996909921,25.8,29.0,False,False,False,False,False,False
3155,L50334,L,300.4,309.7,0.3158669996801098,42.5,127.0,False,False,False,False,False,False
8623,L55802,L,297.5,308.3,0.31586699967417314,42.3,29.0,False,False,False,False,False,False
2839,L50018,L,300.0085898275486,309.3,0.31586699967688087,39.5,180.0,False,False,False,False,False,False
7516,M22375,M,300.4,311.9,0.31586699966583315,58.3,9.0,False,False,False,False,False,False
7160,L54339,L,300.1,310.0,0.31586699967884374,41.7,186.0,False,False,False,False,False,False
7985,L55164,L,301.0,312.3,0.31586699968094495,34.9,111.0,False,False,False,False,False,False
148,L47327,L,298.4,308.4,0.31586699967906967,40.1,179.0,False,False,False,False,False,False
8761,M23620,M,297.4,308.7,0.315866999670806,46.4,174.0,False,False,False,False,False,False
7968,M22827,M,301.0,312.2,0.3158669996845871,32.6,69.0,False,False,False,False,False,False
9070,M23929,M,297.2,308.2,0.315866999686501,28.1,133.0,False,False,False,False,False,False
7931,L55110,L,300.6,311.6,0.31586699967540105,48.0,203.0,False,False,False,False,False,False
9947,L57126,L,298.3,307.9,0.31586699967832615,42.0,103.0,False,False,False,False,False,False
9197,L56376,L,298.0,310.0115802171291,0.31586699968364707,37.7,49.0,False,False,False,False,False,False
8327,H37740,H,298.6,309.5,0.3158669996795142,34.2,119.0,False,False,False,False,False,False
2029,M16888,M,298.7,308.3,0.3158669996671362,46.6,74.0,False,False,False,False,False,False
5716,H35129,H,302.2,311.9,0.3158669996832018,35.8,160.0,False,False,False,False,False,False
3061,L50240,L,300.0,309.1,0.3158669996924281,23.8,84.0,False,False,False,False,False,False
6472,L53651,L,300.4,309.6,0.3158669996795142,38.5,124.0,False,False,False,False,False,False
8434,M23293,M,298.8,310.1,0.31586699967826787,48.7,192.0,False,False,False,False,False,False
5377,H34790,H,302.8,312.3,0.3158669996659281,57.5,108.0,False,False,False,False,False,False
8824,M23683,M,300.0085898275486,308.8,0.31586699967486315,57.4,108.0,False,False,False,False,False,False
6084,L53263,L,300.9,310.0115802171291,0.31586699967056514,50.0,214.0,False,False,False,False,False,False
9967,L57146,L,298.3,307.9,0.3158669996786153,41.2,149.0,False,False,False,False,False,False
5614,M20473,M,303.0,312.3,0.31586699967719,38.8,114.0,False,False,False,False,False,False
1288,L48467,L,298.5,309.6,0.31586699967287946,41.5,108.0,False,False,False,False,False,False
8817,M23676,M,297.2,308.5,0.31586699967331827,45.8,108.0,False,False,False,False,False,False
7862,L55041,L,300.5,310.0115802171291,0.31586699967809195,42.9,25.0,False,False,False,False,False,False
1009,L48188,L,296.2,307.1,0.31586699967445153,41.7,3.0,False,False,False,False,False,False
5737,M20596,M,300.0085898275486,311.9,0.31586699967431275,36.6,212.0,False,False,False,False,False,False
8615,L55794,L,297.5,308.5,0.3158669996869707,33.1,9.0,False,False,False,False,False,False
2351,L49530,L,299.3,308.6,0.3158669996887382,26.4,33.0,False,False,False,False,False,False
6828,M21687,M,301.0,310.9,0.31586699967906967,41.8,170.0,False,False,False,False,False,False
4241,L51420,L,302.4,311.1,0.3158669996929387,20.9,77.0,False,False,False,False,False,False
1617,H31030,H,300.0085898275486,310.0115802171291,0.31586699968590176,30.7,48.0,False,False,False,False,False,False
2580,L49759,L,299.3,309.1,0.31586699969024024,24.7,187.0,False,False,False,False,False,False
8376,M23235,M,300.0085898275486,309.6,0.3158669996701589,48.2,39.0,False,False,False,False,False,False
7355,M22214,M,299.7,310.3,0.31586699967360654,47.7,35.0,False,False,False,False,False,False
6203,L53382,L,301.0,310.9,0.31586699966188636,54.9,69.0,False,False,False,False,False,False
9345,L56524,L,298.2,308.8,0.3158669996840381,33.7,16.0,False,False,False,False,False,False
3376,M18235,M,301.4,310.0115802171291,0.3158669996756654,46.9,27.0,False,False,False,False,False,False
1248,L48427,L,297.2,308.5,0.31586699967895704,42.9,212.0,False,False,False,False,False,False
2231,L49410,L,299.5,308.7,0.31586699967479503,45.7,173.0,False,False,False,False,False,False
5329,M20188,M,303.7,312.9,0.3158669996719018,41.9,108.0,False,False,False,False,False,False
1217,L48396,L,296.9,310.0115802171291,0.31586699967901344,41.0,120.0,False,False,False,False,False,False
9755,M24614,M,298.5,309.7,0.31586699968104687,34.0,205.0,False,False,False,False,False,False
2345,M17204,M,299.2,308.3,0.31586699968907767,26.4,19.0,False,False,False,False,False,False
3273,M18132,M,301.3,310.0,0.31586699968302046,30.8,210.0,False,False,False,False,False,False
9599,L56778,L,299.0,310.2,0.3158669996776156,41.1,54.0,False,False,False,False,False,False
686,M15545,M,297.7,309.0,0.31586699968487525,29.7,32.0,False,False,False,False,False,False
1396,L48575,L,299.1,310.4,0.31586699967520077,39.7,151.0,False,False,False,False,False,False
557,L47736,L,297.5,309.4,0.3158669996678558,50.1,137.0,False,False,False,False,False,False
6858,L54037,L,301.1,311.3,0.3158669996842937,35.6,34.0,False,False,False,False,False,False
9036,M23895,M,297.3,308.1,0.3158669996883254,27.7,42.0,False,False,False,False,False,False
6506,L53685,L,301.1,310.1,0.3158669996755336,39.6,215.0,False,False,False,False,False,False
9988,M24847,M,298.8,308.6,0.31586699967820936,37.1,210.0,False,False,False,False,False,False
6582,L53761,L,301.4,310.4,0.3158669996813992,36.0,108.0,False,False,False,False,False,False
7387,M22246,M,299.8,310.6,0.31586699968213244,31.8,108.0,False,False,False,False,False,False
8744,H38157,H,297.4,310.0115802171291,0.31586699966467013,51.1,130.0,False,False,False,False,False,False
4761,L51940,L,303.6,311.7,0.3158669996807395,38.5,64.0,False,False,False,False,False,False
6085,M20944,M,300.8,310.6,0.3158669996785001,36.2,0.0,False,False,False,False,False,False
6141,L53320,L,300.8,310.0115802171291,0.31586699968283716,34.3,144.0,False,False,False,False,False,False
7036,L54215,L,300.6,310.6,0.315866999678033,38.2,83.0,False,False,False,False,False,False
4556,L51735,L,302.7,310.6,0.3158669996869351,26.7,4.0,False,False,False,False,False,False
8304,L55483,L,298.8,310.2,0.3158669996784423,41.0,51.0,False,False,False,False,False,False
7851,M22710,M,300.3,311.7,0.31586699967486315,36.8,0.0,False,False,False,False,False,False
4490,L51669,L,302.5,310.4,0.31586699967743426,40.2,48.0,False,False,False,False,False,False
2255,L49434,L,299.1,308.3,0.31586699966486703,46.9,28.0,False,False,False,False,False,False
